Email,Appliance_order_num,seasonal_efficiency_ratio,heat_performance_factor
rnayar@iselectrics.com,3,32.2,20.3
rnestle@rundofase.com,1,38.4,14.2
rnestle@scotfind.com,3,49.2,24.4
rnunlee@labdrill.com,1,37,14.8
rostrosky@stanredtax.com,1,32.4,25.9
rpaa@mathtouch.com,1,48.8,20.5
rpaa@mathtouch.com,2,52.9,22.2
rpagliuca@j-texon.com,1,41.5,24
rpagliuca@j-texon.com,3,50.5,24.3
rpaskin@silis.com,1,51.9,25.2
rpaskin@silis.com,4,34.9,20.9
rpaskin@silis.com,5,53.7,18.2
rpaskin@silis.com,6,36.4,25.5
rpaskin@silis.com,7,48.1,24.7
rpelkowski@golddex.com,1,40.6,20.3
rperin@codehow.com,2,33,21.7
rperin@scottech.com,1,18.4,28.7
rperin@scottech.com,2,62.7,22.3
rperin@scottech.com,5,31.4,29.2
rperin@scottech.com,6,58.5,17.5
rperruzza@green-plus.com,2,57.8,26.7
rpoquette@bioholding.com,1,49.1,26.4
rpugh@gogozoom.com,2,57.7,18.3
rpugh@gogozoom.com,4,42.2,21.3
rragel@silis.com,3,43.8,18.9
rrhoden@scottech.com,1,52,24.5
rrhoden@scottech.com,2,49.5,28.6
rrhoden@y-corporation.com,2,44.2,23.5
rrhoden@y-corporation.com,4,42.1,16.9
rrhoden@y-corporation.com,5,36.6,25.2
rrhym@ontomedia.com,3,47.5,28.1
rriopelle@silis.com,3,51.1,21.2
rrulapaugh@xx-holding.com,1,30.7,24.3
rscheyer@scotfind.com,1,58.5,25.7
rschieler@donware.com,1,50.7,20.5
rscipione@codehow.com,3,25.9,22.4
rscriven@isdom.com,1,34.7,18
rshin@golddex.com,4,45.5,19.1
rsilvestrini@hatfan.com,1,33.4,18
rskulski@dontechi.com,1,37.5,31.8
rstaback@faxquote.com,1,61.5,27.3
rsteffensmeier@xx-holding.com,1,47.3,18.2
rstem@inity.com,1,50.7,21.4
rstem@inity.com,2,52.1,24.4
rstem@inity.com,3,38.6,26.1
rstenseth@j-texon.com,2,35.4,23.1
rstoltzman@y-corporation.com,2,29.5,20.2
rstuer@zumgoity.com,3,43.3,23.2
rstuer@zumgoity.com,4,51.4,23.4
rsturiale@funholding.com,2,60.3,21.1
rsturiale@funholding.com,3,26.2,25.8
rsturiale@y-corporation.com,3,41.2,17.8
rsturiale@y-corporation.com,6,46.9,19.8
rsuell@y-corporation.com,1,49.5,19.2
rsuell@y-corporation.com,3,46.3,21.3
rswayze@fasehatice.com,2,27.4,25.8
rsweely@zoomit.com,3,48.1,22.3
rtegarden@scottech.com,1,46.6,16.6
rtegarden@silis.com,3,14.6,20.3
rtheodorov@openlane.com,1,43.4,23.7
rtheodorov@openlane.com,2,40,16.3
rtheodorov@openlane.com,3,46.9,22.5
rtheodorov@openlane.com,4,42.4,27.4
rtheodorov@streethex.com,2,44.8,20.4
rtomblin@faxquote.com,2,39,13.4
rtoyama@dontechi.com,1,36.7,22.3
rtoyama@dontechi.com,3,44.1,20.1
rvanausdal@toughzap.com,1,32,13.3
rvarriano@betasoloin.com,3,34.5,13
rventura@condax.com,3,32.3,19
rvonasek@newex.com,2,32.9,22.6
rvonasek@newex.com,4,43.8,26.2
rvonasek@newex.com,5,44.3,22.1
rvonasek@newex.com,7,35.3,20.6
rvonasek@newex.com,8,52.6,29.3
rwalthall@gogozoom.com,3,38.5,25.2
rwaycott@j-texon.com,1,37.9,21.4
rwenzinger@zathunicon.com,3,57.7,20.7
rworlds@singletechno.com,3,43.2,19
rworlds@singletechno.com,6,44.9,21.7
rworlds@singletechno.com,8,47.1,26.6
rworlds@zoomit.com,4,56.1,20.4
rworlds@zoomit.com,9,46.5,19.9
ryaw@sonron.com,1,28.5,19.5
ryaw@sonron.com,3,36.4,20.2
rzurcher@scotfind.com,3,49.6,20
sadkin@codehow.com,1,47,27.1
sadkin@codehow.com,3,58,24.5
sadkin@ontomedia.com,2,43.4,25.7
sagramonte@donquadtech.com,1,51.4,13.1
sagramonte@donquadtech.com,4,32.5,24.1
sagramonte@donquadtech.com,6,48.1,19
sagramonte@groovestreet.com,1,48.8,19.8
salbares@donware.com,1,59.6,18
samigon@labdrill.com,1,46.7,25.5
sandreason@goodsilron.com,1,32.1,20.3
sandreason@goodsilron.com,3,23.8,19.9
sandreason@scotfind.com,2,34.2,24.4
sandreason@scotfind.com,3,37.8,19.8
sangalich@faxquote.com,1,43.2,22.3
sangalich@stanredtax.com,2,44.6,23.8
sangalich@stanredtax.com,3,36.7,21.3
sauber@ontomedia.com,1,50.7,26.1
sbachman@xx-holding.com,1,36.8,16.3
sbachman@xx-holding.com,3,44,25.4
sbarfield@kan-code.com,3,59,27
sbennick@lexiqvolax.com,1,23.3,20.8
sberganza@betatech.com,3,44.3,24.9
sberganza@donquadtech.com,4,45.5,21.4
sberlanga@rangreen.com,1,56.2,26.4
sberlanga@rangreen.com,2,52,22.4
sberlanga@rantouch.com,1,43.1,18.5
sberlanga@rantouch.com,2,40.6,24.4
sbevelacqua@konmatfix.com,2,55,20.1
sbirkner@toughzap.com,1,47.8,21.8
sbirkner@toughzap.com,3,43.2,29.4
sblunk@ganjaflex.com,2,53.7,27.4
sblunk@ganjaflex.com,5,42.1,31.4
sbolognia@sunnamplex.com,1,33.7,12.7
sbookamer@doncon.com,1,34.8,18.2
sbookamer@green-plus.com,1,41.5,26.7
sbookamer@green-plus.com,3,48.8,25.5
sboord@doncon.com,3,29.1,25.2
sboulter@finhigh.com,1,60.5,22.1
sboulter@finhigh.com,2,43.2,19.8
sbourbon@fasehatice.com,1,34.5,17.3
sbowley@donware.com,1,36.8,24.2
sbowley@donware.com,3,57.7,23
sbreland@newex.com,1,28.1,25.2
sbreland@newex.com,4,39.4,25.2
sbruschke@toughzap.com,3,38.6,22.9
sbuemi@dalttechnology.com,1,52.6,29.2
scaldarera@treequote.com,4,41.5,21.3
scaldarera@treequote.com,5,43.9,24.7
scartan@streethex.com,1,41.9,24.9
scartan@treequote.com,1,57,21.7
scentini@ron-tech.com,4,50.8,23.1
schaffins@golddex.com,2,54.3,18
schaffins@golddex.com,3,49.1,19.6
schesterfield@zencorporation.com,1,54.5,15.5
scloney@konmatfix.com,2,34,27.7
scloney@konmatfix.com,3,27.1,27.9
scolaizzo@dambase.com,1,56.2,22.7
scolaizzo@dambase.com,3,29.1,17.6
scomnick@zencorporation.com,3,47,20.8
scorrington@donware.com,3,36.1,25
scorrington@donware.com,5,43.9,21
scorrington@goodsilron.com,3,53.2,15.6
sdegroot@hatfan.com,2,44.3,27.4
sdeleo@streethex.com,1,41.6,20.3
sdeleo@streethex.com,3,46.2,18.4
sdevreese@streethex.com,5,46.3,33.7
sdewar@sonron.com,1,48.2,16.5
sduenas@cancity.com,3,23.8,23.6
sduenas@plussunin.com,2,44.4,26
sduenas@plussunin.com,4,29.6,15.6
sehmann@labdrill.com,2,40.5,21.9
semigh@finjob.com,3,46.3,19.9
sengelberg@rundofase.com,1,30.8,12.5
sengelberg@sunnamplex.com,3,46.1,20.4
sfallick@warephase.com,1,31.7,25.1
sfallick@warephase.com,2,39.8,22.5
sfelger@fasehatice.com,1,36.9,24.9
sfelger@fasehatice.com,3,49.4,22.4
sfelger@fasehatice.com,4,34,19.3
sfelger@plusstrip.com,3,46,18.6
sferrario@dalttechnology.com,1,52.6,28.1
sferrario@inity.com,1,54.7,23.3
sfillingim@finjob.com,1,39.4,20.9
sflosi@goodsilron.com,3,45.8,25.7
sflosi@goodsilron.com,4,40.3,25.9
sfrankel@fasehatice.com,1,51.6,21.1
sfrankel@fasehatice.com,2,42.2,28.4
sfunnell@newex.com,3,41.4,29
sgarufi@rundofase.com,1,32.3,18.5
sgehrett@dontechi.com,4,37.9,23.2
sgehrett@dontechi.com,5,39,16.3
sgehrett@dontechi.com,7,62.1,20.8
sgellinger@rundofase.com,1,32.7,24.4
sgibes@rantouch.com,4,50.3,21.9
sgillian@silis.com,4,45.4,23.5
sgleich@doncon.com,1,31.1,18.5
sgleich@doncon.com,2,49.6,23
sgleich@doncon.com,3,23.6,15.6
sgoldammer@j-texon.com,1,33.8,14
sgoldammer@silis.com,2,60.2,16.7
sgoldammer@silis.com,3,49.7,20.1
sgoldammer@silis.com,4,39.3,17.3
sgrenet@sonron.com,1,46.5,21.5
sgrenet@sonron.com,2,64.6,20.4
shalter@groovestreet.com,6,48.3,29.5
shalter@zathunicon.com,1,39,25.6
shamilton@conecom.com,3,32.9,25.1
sharoldson@sonron.com,1,50,15
shauenstein@scotfind.com,2,33.7,17.9
shauenstein@scotfind.com,7,36.4,19.6
shirpara@betatech.com,2,41.2,23.7
shirpara@betatech.com,3,50.6,33.9
shirpara@cancity.com,1,62.4,16.6
shirpara@cancity.com,3,44.1,16.9
shochard@ganjaflex.com,1,43.7,21.4
shochard@ganjaflex.com,4,40.5,26.6
shoogland@scottech.com,2,38.9,10.4
shoogland@scottech.com,3,34.2,20.1
shusser@streethex.com,1,48.7,20.5
sisaacs@betatech.com,3,24,20.6
sisaacs@betatech.com,4,42.1,21
sjulia@openlane.com,2,55.9,22.4
sjulia@openlane.com,3,46.2,26.9
sjuvera@year-job.com,1,46.1,24.8
skaniecki@xx-zobam.com,2,24.8,24.6
skeetch@scotfind.com,1,45.2,20.6
skiel@sumace.com,1,37.7,17.9
skiel@sumace.com,2,49.4,19.4
skiel@zoomit.com,2,43,25.9
skines@donquadtech.com,5,47.4,25.7
skitzman@fasehatice.com,1,55.3,23.4
skitzman@fasehatice.com,2,38,21.4
skitzman@fasehatice.com,3,48.4,24.4
sklimek@golddex.com,1,26.4,20.6
sklimek@golddex.com,3,37.5,17.2
sklimek@golddex.com,4,50.3,21.8
skolmetz@rangreen.com,1,24.9,19.9
skolmetz@rangreen.com,2,27.9,27.7
skorando@codehow.com,2,54.3,17.2
sleinenbach@plussunin.com,3,38.9,19.5
slinahan@toughzap.com,2,39.7,19.5
slindall@rundofase.com,1,35.4,23.9
sloder@kan-code.com,2,45.8,19
sloder@kan-code.com,3,53.1,18.7
slorens@openlane.com,2,49.3,23
slorens@openlane.com,4,55.6,19
slorens@openlane.com,5,54.8,22.3
slouissant@lexiqvolax.com,1,60.5,17.5
slouissant@lexiqvolax.com,2,42.2,25.1
slouissant@lexiqvolax.com,3,52.2,21.4
slouissant@lexiqvolax.com,4,28,21.5
sluczki@cancity.com,2,61.6,25.1
sluczki@codehow.com,2,54.6,23.2
sluczki@codehow.com,3,43.7,20.1
slukasik@finjob.com,1,49.1,20
smaisto@sonron.com,5,40.6,22.2
smaisto@sonron.com,6,54.2,13.2
smalet@golddex.com,4,29.8,15.8
smalet@golddex.com,6,37,20.1
smanno@sonron.com,2,44.7,20
smanno@sonron.com,4,49.3,19.1
smastella@condax.com,2,24.5,28.8
smastella@condax.com,6,47.2,18.7
smauson@opentech.com,1,46.7,23.5
smaynerich@newex.com,2,59.1,26.2
smaynerich@newex.com,3,52.9,25.6
smiro@konex.com,3,56.5,24.3
smonarrez@blackzim.com,1,44.2,20.8
smonarrez@rantouch.com,2,58.7,21.5
smonarrez@rantouch.com,3,45.3,17.2
smonarrez@rantouch.com,6,41.8,13.2
smonterrubio@ganjaflex.com,1,37.9,26.2
smonterrubio@ganjaflex.com,3,37.8,26.7
smotley@newex.com,3,53.9,23.8
smulqueen@lexiqvolax.com,3,45.4,26.7
smunns@betatech.com,2,55.4,21.7
snayar@plussunin.com,2,63.7,24.7
snayar@plussunin.com,3,29.2,23.1
snicka@doncon.com,3,40.2,19.9
snicolozakes@plussunin.com,3,47.1,20
sogg@donware.com,1,64.4,26.5
sogg@donware.com,2,38.2,23.1
sogg@donware.com,4,54,23.5
sogg@donware.com,5,50.7,26.1
sonofrio@kinnamplus.com,1,47.2,21.9
spapasergi@statholdings.com,2,32.7,18.1
sparlato@streethex.com,1,49.8,26
sparlato@zumgoity.com,3,49.1,22
spedrozo@conecom.com,1,48.4,17.9
spedrozo@conecom.com,2,50.4,26.2
spedrozo@conecom.com,3,57.5,16.6
sperin@scottech.com,2,41.6,18.1
sperin@silis.com,1,39.5,21.7
sperin@silis.com,3,31.3,19.1
sperin@silis.com,4,41.4,21.1
sperruzza@kinnamplus.com,1,27,28.6
sperruzza@kinnamplus.com,4,40,22.9
sperruzza@kinnamplus.com,5,36.8,25.1
spolidori@year-job.com,2,38.1,24.4
spolidori@zathunicon.com,2,27.3,34.1
spontoriero@konex.com,3,47.5,24.7
spoquette@funholding.com,3,28.7,20.5
spoquette@funholding.com,4,41.6,24
spoquette@funholding.com,5,53.5,25.6
spoquette@funholding.com,12,32.8,24.4
spoquette@green-plus.com,1,40.2,19.9
spoullion@fasehatice.com,3,45,25.7
sragel@kinnamplus.com,2,46.8,19.1
sragel@kinnamplus.com,3,49.1,19.8
sreitler@bioholding.com,1,55.5,22.4
srentfro@fasehatice.com,1,27.9,19.5
srentfro@fasehatice.com,2,44.5,21
srestrepo@bioplex.com,3,58.5,24.6
srhymes@iselectrics.com,2,38,19.6
srhymes@iselectrics.com,3,44.9,12.3
sriopelle@opentech.com,4,53.7,18
sriopelle@opentech.com,6,43.6,18
srochin@kinnamplus.com,1,31.3,19.5
srochin@kinnamplus.com,2,46.4,18
srochin@kinnamplus.com,3,58.8,25.6
srodefer@faxquote.com,1,43.7,19
srodefer@faxquote.com,2,52.5,22.7
ssamu@plexzap.com,2,55,18.6
ssamu@plexzap.com,3,57.6,24.4
ssaulter@sonron.com,3,40.3,22.9
ssayaphon@rangreen.com,2,19.1,26
ssaylors@j-texon.com,3,49.8,24.6
sscheyer@stanredtax.com,2,55.1,21.2
sschieler@opentech.com,1,43.3,23.5
sschieler@opentech.com,2,38.6,16.3
sschmaltz@ron-tech.com,4,48,24.3
sschmaltz@xx-holding.com,1,32.8,21.9
sschmaltz@zencorporation.com,3,57.3,20.7
sseewald@isdom.com,2,41.4,22.9
ssengbusch@yearin.com,5,51.7,24
sshadrick@dontechi.com,2,47,22.4
sshields@isdom.com,1,30.7,27
sshinko@iselectrics.com,1,30.4,26.6
ssilvestrini@sonron.com,2,47.1,27.9
ssilvestrini@sonron.com,3,50,20.9
ssimilton@conecom.com,2,43.2,24.4
ssimilton@conecom.com,3,50.4,18.1
ssimilton@conecom.com,5,36.8,18.2
sskursky@gogozoom.com,2,45.4,17.3
sskursky@openlane.com,2,50.3,15
sskursky@openlane.com,3,48.6,19.7
sslayton@opentech.com,3,36.1,30.4
sslayton@opentech.com,4,36.8,15.7
sslusarski@bioholding.com,2,48.4,15.4
sslusarski@bioholding.com,3,36.7,17.1
sslusarski@zumgoity.com,1,28.7,22.6
sspringe@donware.com,1,48.9,22.1
sspringe@donware.com,2,47.7,21.8
sspringe@donware.com,3,38.4,24.6
sstem@rangreen.com,1,61.6,20.4
sstem@rangreen.com,3,36.6,20.8
sstem@rangreen.com,4,45.3,29.4
sswayze@finhigh.com,1,54.4,17.9
ssweely@funholding.com,2,41.9,20.5
stawil@rundofase.com,2,47.2,18.6
stegarden@rantouch.com,2,48.1,12.2
stillotson@doncon.com,1,50.9,15.8
stillotson@doncon.com,3,53.4,28
stomasulo@rundofase.com,1,39.7,23.4
sturinetti@sumace.com,2,58.8,26.2
sturinetti@year-job.com,2,44.7,22.3
suyetake@plussunin.com,1,34.2,20
suyetake@plussunin.com,2,47.5,24.1
suyetake@plussunin.com,7,55.3,16.8
svarriano@dontechi.com,1,54.3,25.2
svarriano@dontechi.com,2,30.1,24.4
svarriano@dontechi.com,3,42.4,24.3
svarriano@dontechi.com,4,46.1,16.9
svonasek@isdom.com,1,56.5,17
svonasek@plussunin.com,3,43.5,17.8
sweglarz@nam-zim.com,1,58.9,27.6
sweglarz@nam-zim.com,2,43.5,17
swieser@rundofase.com,1,41.2,24.2
swildfong@lexiqvolax.com,5,60.7,16.9
swolny@gogozoom.com,3,57.3,25.8
sworlds@plussunin.com,2,46.3,23.6
sworlds@plussunin.com,3,29.3,14.3
syaw@stanredtax.com,3,21.4,28.6
syaw@statholdings.com,1,52.4,22.4
syaw@statholdings.com,2,52.5,19.3
syaw@statholdings.com,3,49.6,19.5
szurcher@stanredtax.com,1,28.5,26.4
szurcher@stanredtax.com,3,47.9,18.1
tagramonte@cancity.com,1,31.5,20.4
tagramonte@cancity.com,3,50.3,23.8
tahle@rundofase.com,1,18.2,20.9
tandreason@fasehatice.com,1,62.6,21.9
tarceo@sumace.com,2,46.8,20.8
tarias@zencorporation.com,1,51.9,24.3
tarias@zencorporation.com,2,39.7,19.4
tbaltimore@dambase.com,1,41.4,17.1
tberganza@bioplex.com,4,31.8,19
tberganza@bioplex.com,5,43.9,32.1
tberganza@bioplex.com,8,46.8,18.3
tberray@newex.com,1,49.7,15.6
tbevelacqua@iselectrics.com,3,57.4,30.2
tbirkner@zoomit.com,3,38.9,24.4
tbrachle@codehow.com,3,52.3,21.5
tbrachle@finhigh.com,1,48.2,14.5
tbrachle@plusstrip.com,2,49.1,21.3
tbrachle@plusstrip.com,3,36.5,20.4
tbreland@finjob.com,1,37.6,16.8
tbrideau@fasehatice.com,1,51.2,24.3
tbrossart@zathunicon.com,1,40.9,31
tbrucato@singletechno.com,2,63.3,19.9
tcaiafa@goodsilron.com,2,31.9,26
tcaiafa@goodsilron.com,4,38.4,16.8
tcandlish@dalttechnology.com,1,46.3,24.9
tcaudy@conecom.com,1,39.6,27.9
tcaudy@plexzap.com,1,51.1,21
tcaudy@plexzap.com,3,45.1,30.2
tchaffins@lexiqvolax.com,2,27.4,25.1
tchaffins@statholdings.com,2,35.2,22.4
tclaucherty@toughzap.com,1,43.8,25.4
tclaucherty@toughzap.com,3,37.4,31.7
tcloney@openlane.com,3,53.3,24.3
tcookey@finhigh.com,2,45.5,24
tcork@bioholding.com,1,35.5,29.5
tcork@bioholding.com,2,41.7,17.5
tcork@bioholding.com,3,47.3,29.3
tcorrington@y-corporation.com,6,51.8,25.6
tcoyier@treequote.com,1,46.8,16.3
tdegonia@zotware.com,2,47.7,17.8
tdelasancha@konex.com,1,38.2,28.6
tdelasancha@konex.com,2,34.8,12.5
tdelasancha@konex.com,3,45.6,22.8
tdelasancha@konex.com,5,71.6,28.2
tdelasancha@konex.com,6,46.6,19.4
tdelasancha@konex.com,7,37.3,13.9
tdeleo@warephase.com,1,58.3,24.3
tdeleo@warephase.com,2,48.9,19.2
tdevreese@plusstrip.com,1,49.1,20.8
tdilello@goodsilron.com,1,58.5,21.2
tdilello@goodsilron.com,4,29.3,17
tdinos@sonron.com,3,53.6,19.1
tdopico@konex.com,2,55.2,14.4
tdopico@konex.com,6,40.3,23.8
tdubaldi@green-plus.com,3,39.7,24.4
teanes@plussunin.com,1,7.1,21.6
teanes@plussunin.com,3,25.3,19.7
teschberger@domzoom.com,1,42.2,21.8
tfallick@xx-zobam.com,3,46.2,24.9
tfallick@xx-zobam.com,6,60.2,12.7
tfarrar@betasoloin.com,3,36.4,19
tfeichtner@goodsilron.com,1,42.1,23.3
tferencz@rantouch.com,3,36.9,19.7
tfillingim@ron-tech.com,1,35.4,13.3
tfillingim@yearin.com,3,39.7,23.7
tflosi@fasehatice.com,1,63,15.4
tflosi@fasehatice.com,4,65.4,24.9
tfoller@zencorporation.com,1,43.9,22.5
tfoller@zencorporation.com,2,63.3,17.3
tfrerking@sumace.com,3,37.7,19.4
tfrerking@sumace.com,6,47.4,23.5
tfritz@year-job.com,1,33.8,22.5
tfritz@year-job.com,2,40.8,29.5
tgalam@kinnamplus.com,1,38.3,15.2
tgalam@kinnamplus.com,2,58.9,18.5
tgehrett@nam-zim.com,2,50.5,24
tgellinger@blackzim.com,1,45.3,15.1
tgellinger@blackzim.com,6,35.3,26.3
tgillian@statholdings.com,1,37.2,18.8
tglick@opentech.com,1,53.4,27.4
tglick@opentech.com,2,32.9,14.5
tgobern@hottechi.com,2,58.4,24.8
tgotter@y-corporation.com,2,45.1,24.9
thalsey@y-corporation.com,1,32.5,21.9
thalsey@y-corporation.com,2,26.7,23.1
tharnos@fasehatice.com,3,60.3,26.5
tharnos@statholdings.com,2,62.5,14.3
tharoldson@groovestreet.com,2,37.1,22.3
thiatt@dalttechnology.com,3,44.2,19.8
thirpara@finhigh.com,1,36.5,20.2
thoa@faxquote.com,1,53.5,26.5
thoffis@nam-zim.com,1,36,20.7
thoffis@ontomedia.com,1,51.3,23.4
thollack@newex.com,3,45.2,21.7
thoopengardner@silis.com,1,31.9,12.3
thoopengardner@silis.com,3,55.9,27.5
thoopengardner@zumgoity.com,1,64.5,19.3
thoopengardner@zumgoity.com,2,44.3,24.9
thudnall@finhigh.com,1,55.8,20.4
thudnall@finhigh.com,3,45.2,22.7
thudnall@kan-code.com,2,62.5,13.4
thudnall@konex.com,1,51.3,18.1
thusser@condax.com,1,22.1,26.3
thusser@condax.com,4,39.7,18.1
tinouye@mathtouch.com,1,52.3,17.9
tjillson@kinnamplus.com,1,36.7,18.2
tjillson@kinnamplus.com,3,52.6,24.9
tkarpin@finhigh.com,1,42.2,23.3
tkarpin@finhigh.com,2,50.6,26
tketelsen@goodsilron.com,1,50.9,21.8
tkiel@treequote.com,1,45.1,18.5
tkitty@betatech.com,2,40.4,20.9
tknipp@green-plus.com,4,29.3,14.7
tkusko@xx-holding.com,1,33.9,21
tlabreche@blackzim.com,3,47.7,14.6
tlabreche@warephase.com,1,35.2,23.1
tlace@groovestreet.com,2,44.6,21.2
tlinahan@plusstrip.com,1,43.5,17.5
tlinahan@sumace.com,2,41.3,12.9
tlinahan@sumace.com,3,40.1,16.1
tlukasik@cancity.com,2,43.2,19.9
tlukasik@cancity.com,3,41.9,19.7
tlukasik@cancity.com,5,31.3,21.5
tmaclead@openlane.com,1,50.6,22.7
tmaile@zotware.com,6,43.8,18.3
tmaillard@bioholding.com,1,38.7,19.6
tmaillard@bioholding.com,3,49,19.2
tmaisto@zathunicon.com,1,67.3,21.8
tmccullan@zotware.com,1,52.7,19.9
tmcnease@finjob.com,3,37.2,27.1
tmeisel@faxquote.com,2,30.5,28.6
tmenter@dalttechnology.com,1,60.8,26.4
tmonarrez@bioplex.com,1,52.4,23.4
tmonarrez@bioplex.com,2,28.7,24.5
tmondella@zathunicon.com,1,28.3,24
tmotley@groovestreet.com,2,47.9,21.3
tmugnolo@plusstrip.com,2,36.2,25.7
tmunis@betatech.com,3,33,21.5
tmunis@betatech.com,4,56.3,18.2
tmunis@faxquote.com,1,30.6,23.7
tmunis@faxquote.com,2,35.5,18
tmunis@faxquote.com,3,39.1,25.4
tmunis@faxquote.com,6,37.2,30.3
tnachor@finjob.com,2,57.1,21.1
tnachor@year-job.com,1,43.3,26
tnachor@year-job.com,3,43.7,21
tnicolozakes@kinnamplus.com,1,46,27.3
tnievas@zoomit.com,1,25.1,22.1
tnievas@zoomit.com,2,37.3,28.5
tohms@statholdings.com,1,45.7,23.1
toldroyd@rantouch.com,1,42.1,12.3
toldroyd@rantouch.com,2,41.6,22.4
toldroyd@rantouch.com,3,46.9,14.7
toldroyd@rantouch.com,4,37.1,25.4
toldroyd@rantouch.com,6,35,27.4
toldroyd@rantouch.com,7,43.9,19.8
tonofrio@rangreen.com,2,43.6,29.5
tonofrio@rangreen.com,3,41.1,29
tostolaza@donware.com,1,55.5,24.6
tpagliuca@conecom.com,2,29.9,24.9
tpalaspas@bioplex.com,1,43.1,23.6
tpalaspas@golddex.com,1,48.5,24
tparvis@scottech.com,3,43.7,24.6
tperin@betatech.com,2,48.9,23.8
tperruzza@ron-tech.com,1,50.1,21.1
tperruzza@ron-tech.com,2,20.9,21.9
tperruzza@ron-tech.com,6,56.7,15.7
tperruzza@ron-tech.com,9,54.8,22.7
tpugh@xx-holding.com,2,43.1,24.3
tpugh@xx-holding.com,3,65.1,21.8
trauser@sunnamplex.com,2,44.2,19.1
trauser@sunnamplex.com,3,23.7,19.4
treiber@inity.com,4,34.3,24.7
treiber@xx-holding.com,1,45.6,22.9
trentfro@streethex.com,1,45.3,18.1
trestrepo@opentech.com,2,38.4,15.3
trestrepo@opentech.com,3,31,23.3
trim@green-plus.com,2,41,21.4
trim@kan-code.com,3,43.1,29.5
trim@sunnamplex.com,1,55.2,19.6
trim@sunnamplex.com,2,42.1,24.7
trim@sunnamplex.com,3,45.8,29.1
trodeigues@yearin.com,2,38.6,17.5
trodeigues@yearin.com,4,35.9,21.8
trodenberger@hottechi.com,1,37.6,22.8
trodenberger@ontomedia.com,5,54.8,23.9
troyster@stanredtax.com,1,48.6,16.7
tsahagun@nam-zim.com,1,42.8,21.3
tsahagun@nam-zim.com,2,28.9,16.2
tsawchuk@opentech.com,1,50.9,28
tschoeneck@inity.com,1,54.3,32.3
tsemidey@bioplex.com,1,50,24.3
tsemidey@bioplex.com,3,45.5,22.7
tsengbusch@singletechno.com,3,43.3,15.1
tsengbusch@statholdings.com,2,39.3,19.7
tshealy@konmatfix.com,1,12,15
tshields@warephase.com,3,52.3,20.2
tshin@inity.com,2,28.7,25.4
tshinko@scotfind.com,2,61.8,15
tskulski@golddex.com,3,48,15.9
tskulski@openlane.com,3,27.2,20.6
tslayton@opentech.com,1,42.7,21.9
tslayton@opentech.com,3,34.1,18.7
tspringe@zotware.com,3,42,25.4
tstem@rangreen.com,5,50.3,27.4
tstem@rangreen.com,7,33.2,22.8
tstenseth@conecom.com,1,46.8,22.1
tstenseth@conecom.com,2,19.4,17.5
tstenseth@conecom.com,4,56.6,25.1
tsuell@rangreen.com,1,28.4,17.2
tsyrop@ganjaflex.com,1,40.1,19.9
ttegarden@toughzap.com,3,39.7,23.7
ttegarden@toughzap.com,4,59,24.8
tthyberg@year-job.com,2,33.8,15.5
ttomasulo@j-texon.com,1,42.4,23.1
ttromblay@streethex.com,1,55.6,23.6
tupthegrove@blackzim.com,1,48.2,25.8
tupthegrove@blackzim.com,2,37,21.8
tupthegrove@blackzim.com,4,29.6,24
tvanheusen@funholding.com,1,39.8,22.1
tvanheusen@funholding.com,2,40.3,19.1
tvarriano@bioholding.com,1,53.1,18.6
tvarriano@hottechi.com,3,45.9,20.9
tvenere@zoomit.com,2,50.7,26.2
tvenere@zoomit.com,3,30.4,24.2
tweglarz@golddex.com,1,50.4,23.2
tweight@y-corporation.com,1,49,24.6
twiklund@plusstrip.com,1,61.6,21
twiklund@plusstrip.com,2,42.2,15.4
tyum@yearin.com,2,37.7,26.2
vangalich@plexzap.com,2,43.7,22.1
varias@labdrill.com,3,25.1,23
vbarfield@xx-zobam.com,5,20,24.5
vbiddy@warephase.com,1,64.3,20.2
vblackwood@konex.com,1,62.3,11.8
vblackwood@konex.com,2,47.4,30.5
vblackwood@konex.com,4,55.9,21.8
vblackwood@konex.com,6,52.7,31
vblackwood@rantouch.com,1,40.9,23.1
vblackwood@rantouch.com,3,45.8,21.5
vbookamer@domzoom.com,2,64.2,27.3
vbourbon@labdrill.com,1,47.6,21.8
vbourbon@labdrill.com,2,38.5,24.5
vbrossart@dontechi.com,4,32.8,21
vbrossart@dontechi.com,7,46.6,20.1
vbrossart@konmatfix.com,2,53,16.3
vbrossart@konmatfix.com,3,35.5,24.4
vbrossart@konmatfix.com,5,43.4,22.5
vbrossart@konmatfix.com,9,38.8,18.2
vbuzick@streethex.com,1,34.3,21.2
vcampain@sumace.com,1,58.6,18.1
vcantres@year-job.com,1,37.7,27.2
vcantres@year-job.com,5,48.2,22.6
vcantres@year-job.com,8,32.5,29.1
vcantres@year-job.com,9,51.3,20.1
vcantres@yearin.com,2,47,24
vcolaizzo@codehow.com,1,33.9,32.4
vcolaizzo@codehow.com,2,36.5,18.9
vcoody@warephase.com,3,46.4,24.6
vcookey@donware.com,2,43.4,20.1
vcookey@donware.com,3,41.7,22.6
vcookey@gogozoom.com,1,55.8,26.7
vcorbley@sunnamplex.com,3,50.2,25.4
vcraghead@golddex.com,1,48.3,16.5
